name,time,air_Pressure_mH2o,air_Temp_float,airtime,batt,channel,coding_rate,counter,data_rate,dev_id,dist,dist2,frequency,gateway_time,gateway_timestamp,gtw_id,hardware_serial,is_retry,modulation,payload_raw,port,rf_chain,rssi,snr,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu,1.60E+18,-1,0,1.97E+09,3.61,1,04-May,0,SF12BW125,puhatu_c3,18.55073929,,868.3,2020-11-09T00:31:03.484023Z,1.86E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,#NAME?,1,0,-29,11.8,10.40476036,19.30931854,
puhatu,1.60E+18,-1,0,1.97E+09,3.6,1,04-May,0,SF12BW125,puhatu_c3,17.31324005,,868.3,2020-11-09T01:00:13.239837Z,3.61E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,zU1mQISBikHAfSZByCeaQQAAgL8AAAAA,1,0,-29,11.2,10.40570068,19.26942444,
puhatu,1.60E+18,-1,0,1.97E+09,3.58,0,04-May,0,SF12BW125,puhatu_c3,16.1386528,,868.1,2020-11-09T01:30:18.647442Z,1.12E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,bStlQPYbgUH3eSZBh/mZQQAAgL8AAAAA,1,0,-30,13.5,10.40477657,19.24683952,
puhatu,1.60E+18,-1,0,1.97E+09,3.55,7,04-May,0,SF12BW125,puhatu_c3,17.4785347,,867.9,2020-11-09T03:00:17.104681Z,2.23E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,AQNjQArUi0FDfCZBdPuYQQAAgL8AAAAA,1,0,-30,12.8,10.40533733,19.12277985,
puhatu,1.60E+18,-1,0,1.97E+09,3.53,4,04-May,0,SF12BW125,puhatu_c3,18.06644821,,867.3,2020-11-09T03:31:58.783948Z,4.13E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,yAJiQBaIkEESeiZBVOGYQQAAgL8AAAAA,1,0,-28,11,10.40480232,19.1100235,
puhatu,1.60E+18,-1,0,1.97E+09,3.52,5,04-May,0,SF12BW125,puhatu_c3,22.86603546,,867.5,2020-11-09T04:00:13.130125Z,1.53E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,f2ZhQKTttkF0dCZBGJCYQQAAgL8AAAAA,1,0,-27,10.2,10.40343094,19.07035828,
puhatu,1.60E+18,-1,0,1.97E+09,3.51,6,04-May,0,SF12BW125,puhatu_c3,23.67524719,,867.7,2020-11-09T04:30:18.440002Z,3.33E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,ca5gQOhmvUGtdiZBBmqYQQAAgL8AAAAA,1,0,-28,12,10.40397358,19.05176926,
puhatu,1.60E+18,-1,0,1.97E+09,3.5,0,04-May,0,SF12BW125,puhatu_c3,18.20032883,,868.1,2020-11-09T05:01:09.642724Z,8.88E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,gvJfQEaakUFbdyZBVmWYQQAAgL8AAAAA,1,0,-31,13.5,10.40413952,19.04948044,
puhatu,1.60E+18,-1,0,1.97E+09,3.5,7,04-May,0,SF12BW125,puhatu_c3,23.76694107,,867.9,2020-11-09T05:30:13.674065Z,2.63E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,jLFfQLIivkEVeSZBzUWYQQAAgL8AAAAA,1,0,-33,12.8,10.40456104,19.03408241,
puhatu,1.60E+18,-1,0,1.97E+09,3.49,3,04-May,0,SF12BW125,puhatu_c3,28.96134949,,867.1,2020-11-09T06:09:27.35299Z,6.91E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,1qdfQNiw50GYfSZBWEuYQQAAgL8AAAAA,1,0,-31,14.8,10.40566254,19.03678894,
puhatu,1.60E+18,-1,0,1.97E+09,3.47,6,04-May,0,SF12BW125,puhatu_c3,17.59679222,,867.7,2020-11-09T06:30:19.941952Z,1.94E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,xgBeQDvGjEGugCZBL06YQQAAgL8AAAAA,1,0,-28,12,10.40641594,19.03817558,
puhatu,1.60E+18,-1,0,1.97E+09,3.46,6,04-May,0,SF12BW125,puhatu_c3,16.93281174,,867.7,2020-11-09T07:01:59.818256Z,3.84E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,LTldQGZ2h0EOfyZBCzSYQQAAgL8AAAAA,1,0,-29,12.2,10.40601921,19.02541161,
puhatu,1.60E+18,-1,0,1.97E+09,3.43,3,04-May,0,SF12BW125,puhatu_c3,25.94638062,,867.1,2020-11-09T08:31:04.180365Z,5.98E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,yolbQDCSz0H6gyZBxHSXQQAAgL8AAAAA,1,0,-29,14.5,10.40722084,18.93201447,
puhatu,1.60E+18,-1,0,1.97E+09,3.42,0,04-May,0,SF12BW125,puhatu_c3,18.52672768,,868.1,2020-11-09T09:00:13.703929Z,2.35E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,3MNaQL02lEHLgCZBoVaXQQAAgL8AAAAA,1,0,-30,14.2,10.4064436,18.91729927,
puhatu,1.60E+18,-1,0,1.97E+09,3.4,4,04-May,0,SF12BW125,puhatu_c3,16.73832321,,867.3,2020-11-09T09:32:00.044188Z,4.25E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,a7dZQBbohUH+byZBUz2XQQAAgL8AAAAA,1,0,-29,11.8,10.40234184,18.90494347,
puhatu,1.60E+18,-1,0,1.97E+09,3.38,0,04-May,0,SF12BW125,puhatu_c3,17.33157921,,868.1,2020-11-09T10:31:08.503807Z,3.51E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,3AhYQBOnikH0WCZBaUiXQQAAgL8AAAAA,1,0,-28,9.8,10.39671707,18.91035652,
puhatu,1.60E+18,-1,0,1.97E+09,3.35,3,04-May,0,SF12BW125,puhatu_c3,22.36858559,,867.1,2020-11-09T11:01:56.80096Z,1.06E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,3FpWQN3yskHdRiZBlXyXQQAAgL8AAAAA,1,0,-30,12.2,10.39230061,18.93583107,
puhatu,1.60E+18,-1,0,1.97E+09,3.33,6,04-May,0,SF12BW125,puhatu_c3,23.58692551,,867.7,2020-11-09T11:31:56.615489Z,2.86E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,QUpVQAayvEGKOyZB+LyXQQAAgL8AAAAA,1,0,-29,10.8,10.3895359,18.9672699,
puhatu,1.60E+18,-1,0,1.97E+09,3.3,4,04-May,0,SF12BW125,puhatu_c3,22.37532997,,867.3,2020-11-09T12:30:18.834636Z,2.07E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,mDhTQK0As0GRJyZBrWmXQQAAgL8AAAAA,1,0,-30,14,10.38465977,18.9265995,
puhatu,1.60E+18,-1,0,1.97E+09,3.28,6,04-May,0,SF12BW125,puhatu_c3,17.97861862,,867.7,2020-11-09T13:00:19.522893Z,3.87E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,fiVSQDbUj0G8JiZBgVKXQQAAgL8AAAAA,1,0,-30,10.8,10.38445663,18.91528511,
puhatu,1.60E+18,-1,0,1.97E+09,3.27,0,04-May,0,SF12BW125,puhatu_c3,22.91661263,,868.1,2020-11-09T13:31:18.730052Z,1.43E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,C4BRQDlVt0FhKCZBPPWWQQAAgL8AAAAA,1,0,-30,10,10.38485813,18.86974335,
puhatu,1.60E+18,-1,0,1.97E+09,3.26,6,04-May,0,SF12BW125,puhatu_c3,34.03725433,,867.7,2020-11-09T14:00:56.429615Z,3.21E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,poVQQCYmCEIAAIC/AAAAAAAAgL8AAAAA,1,0,-31,13,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.24,0,04-May,0,SF12BW125,puhatu_c3,23.26521492,,868.1,2020-11-09T14:31:11.417654Z,7.30E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,jWhPQCkfukEAAIC/AAAAAAAAgL8AAAAA,1,0,-31,13.2,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.21,5,04-May,0,SF12BW125,puhatu_c3,17.37755013,,867.5,2020-11-09T15:00:20.953949Z,2.48E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,v4xNQDkFi0EAAIC/AAAAAAAAgL8AAAAA,1,0,-30,11.2,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.13,2,04-May,0,SF12BW125,puhatu_c3,23.43832207,,868.5,2020-11-09T16:00:23.934954Z,1.79E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,/VdIQK+Bu0EAAIC/AAAAAAAAgL8AAAAA,1,0,-30,10.8,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.08,2,04-May,0,SF12BW125,puhatu_c3,22.66167831,,868.5,2020-11-09T16:30:32.133994Z,3.60E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,t0RFQB5LtUEAAIC/AAAAAAAAgL8AAAAA,1,0,-29,11,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,2.96,7,04-May,0,SF12BW125,puhatu_c3,23.26077271,,867.9,2020-11-09T17:29:52.248441Z,2.86E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,pT09QBAWukGzXyZBKCSXQQAAgL8AAAAA,1,0,-31,12.5,10.39836407,18.89265442,
puhatu,1.60E+18,-1,0,1.97E+09,2.95,5,04-May,0,SF12BW125,puhatu_c3,24.4995079,,867.5,2020-11-09T17:35:09.348882Z,3.18E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,dLE8QP7+w0EAAIC/AAAAAAAAgL8AAAAA,1,0,-31,10.8,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,4.53,7,04-May,0,SF12BW125,puhatu_c3,497.7893982,,867.9,2020-11-09T18:47:00.419333Z,3.19E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,M/2QQAvl+EMAAIC/AAAAAAAAgL8AAAAA,1,0,-34,12.5,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,4.53,5,04-May,0,SF12BW125,puhatu_c3,498.4677734,,867.5,2020-11-09T19:28:42.252901Z,1.40E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,Fd+QQOA7+UMAAIC/AAAAAAAAgL8AAAAA,1,0,-31,10.2,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,4.66,1,04-May,0,SF12BW125,puhatu_c3,498.1030273,,868.3,2020-11-09T19:53:42.424564Z,2.90E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,/iOVQDAN+UPzlCZBL3OtQQAAgL8AAAAA,1,0,-32,13.2,10.41136456,21.68124199,
puhatu,1.60E+18,-1,0,1.97E+09,4.66,1,04-May,0,SF12BW125,puhatu_c3,28.78873253,,868.3,2020-11-09T20:01:00.649593Z,3.34E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,PvmUQFNP5kEAAIC/AAAAAAAAgL8AAAAA,1,0,-30,13,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,4.54,5,04-May,0,SF12BW125,puhatu_c3,28.8711338,,867.5,2020-11-09T20:04:28.82589Z,3.55E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,QDGRQBX45kEAAIC/AAAAAAAAgL8AAAAA,1,0,-30,10.8,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,4.54,0,04-May,0,SF12BW125,puhatu_c3,28.60592079,,868.1,2020-11-09T20:05:02.939298Z,3.58E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,ASuRQO3Y5EEAAIC/AAAAAAAAgL8AAAAA,1,0,-31,13.8,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,4.03,4,04-May,0,SF12BW125,puhatu_c3,35.21447372,,867.3,2020-11-10T05:18:39.24689Z,2.44E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,bwSBQJ/bDELiDSdBFhqfQQAAgL8AAAAA,1,0,-28,11,10.44088936,19.88773727,
puhatu,1.60E+18,-1,0,1.97E+09,4.03,3,04-May,0,SF12BW125,puhatu_c3,35.63092041,,867.1,2020-11-10T05:42:13.629358Z,3.85E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,JBiBQBCGDkKYGidBn2KcQQAAgL8AAAAA,1,0,-28,11.2,10.44399261,19.54815483,
puhatu,1.60E+18,-1,0,1.97E+09,4.03,6,04-May,0,SF12BW125,puhatu_c3,36.34284592,,867.7,2020-11-10T05:48:23.936401Z,4.22E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,bOeAQBNfEUI+HCdB9tObQQAAgL8AAAAA,1,0,-33,11.2,10.44439507,19.47849655,
puhatu,1.60E+18,-1,0,1.97E+09,4.03,0,04-May,0,SF12BW125,puhatu_c3,24.41751671,,868.1,2020-11-10T06:02:19.745432Z,7.64E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,1faAQBNXw0EAAADAAAAAAAAAgL8AAAAA,1,0,-33,12.8,-2,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.99,0,04-May,0,SF12BW125,puhatu_c3,23.39243507,,868.1,2020-11-10T06:16:48.207553Z,1.63E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,GEF/QLUju0EAAIC/AAAAAAAAgL8AAAAA,1,0,-33,12.5,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.98,5,04-May,0,SF12BW125,puhatu_c3,23.93133163,,867.5,2020-11-10T06:30:44.218027Z,2.47E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,X+5+QF5zv0EAAEDAAAAAAAAAgL8AAAAA,1,0,-33,9.5,-3,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.98,4,04-May,0,SF12BW125,puhatu_c3,24.26570702,,867.3,2020-11-10T06:45:45.681454Z,3.37E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,No1+QCsgwkEAAADAAAAAAAAAgL8AAAAA,1,0,-31,12.8,-2,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.97,3,04-May,0,SF12BW125,puhatu_c3,25.35197258,,867.1,2020-11-10T06:58:43.914944Z,4.15E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,rCB+QNfQykEAAADAAAAAAAAAgL8AAAAA,1,0,-31,11.2,-2,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.97,1,04-May,0,SF12BW125,puhatu_c3,23.11159515,,868.3,2020-11-10T07:11:43.825563Z,6.33E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,SxB+QIzkuEEAAIC/AAAAAAAAgL8AAAAA,1,0,-31,12.2,-1,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.97,3,04-May,0,SF12BW125,puhatu_c3,35.28347015,,867.1,2020-11-10T07:21:41.377166Z,1.23E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,N9h9QEYiDUIAAKDAAAAAAAAAgL8AAAAA,1,0,-33,11.8,-5,0,
puhatu,1.60E+18,-1,0,1.97E+09,3.96,7,04-May,0,SF12BW125,puhatu_c3,24.49243546,,867.9,2020-11-10T07:51:21.422106Z,3.01E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,hlN9QILww0EAAIC/AAAAAAAAgL8AAAAA,1,0,-32,12.8,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.96,6,04-May,0,SF12BW125,puhatu_c3,23.59062576,,867.7,2020-11-10T08:20:51.506403Z,4.86E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,gCh9QJq5vEEAAIC/AAAAAAAAgL8AAAAA,1,0,-31,12.2,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.95,0,04-May,0,SF12BW125,puhatu_c3,22.48659515,,868.1,2020-11-10T08:49:03.506831Z,2.18E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,pPd8QIzks0EAAIC/AAAAAAAAgL8AAAAA,1,0,-33,12,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.95,5,04-May,0,SF12BW125,puhatu_c3,24.39876747,,867.5,2020-11-10T09:17:52.983816Z,3.91E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,lpd8QK0ww0EAAADAAAAAAAAAgL8AAAAA,1,0,-30,9.2,-2,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.94,4,04-May,0,SF12BW125,puhatu_c3,24.79366684,,867.3,2020-11-10T09:43:25.303335Z,1.14E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,pUJ8QG5ZxkEAAIC/AAAAAAAAgL8AAAAA,1,0,-33,12.2,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.94,2,04-May,0,SF12BW125,puhatu_c3,24.11430931,,868.5,2020-11-10T10:09:11.838268Z,2.69E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,Fup7QBvqwEEAAMDAAAAAAAAAgL8AAAAA,1,0,-30,9.5,-6,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.93,0,04-May,0,SF12BW125,puhatu_c3,25.06751633,,868.1,2020-11-10T10:34:20.022342Z,4.20E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,fYR7QEaKyEEAAEDAAAAAAAAAgL8AAAAA,1,0,-31,11.2,-3,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.93,6,04-May,0,SF12BW125,puhatu_c3,25.32820702,,867.7,2020-11-10T10:59:08.903213Z,1.39E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,o0R7QCugykEAAADAAAAAAAAAgL8AAAAA,1,0,-31,11.5,-2,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.91,7,04-May,0,SF12BW125,puhatu_c3,24.78585434,,867.9,2020-11-10T11:23:44.739106Z,2.87E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,U316QG5JxkEAAIDAAAAAAAAAgL8AAAAA,1,0,-33,13.5,-4,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.9,7,04-May,0,SF12BW125,puhatu_c3,24.2036171,,867.9,2020-11-10T11:48:10.277813Z,3.98E+07,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,08V5QAKhwUEAAIC/AAAAAAAAgL8AAAAA,1,0,-31,13,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.89,4,04-May,0,SF12BW125,puhatu_c3,24.00855255,,867.3,2020-11-10T12:13:02.527629Z,1.53E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,Yht5QIQRwEEAAIC/AAAAAAAAgL8AAAAA,1,0,-33,12.2,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.88,6,04-May,0,SF12BW125,puhatu_c3,23.73429298,,867.7,2020-11-10T12:37:50.912361Z,3.02E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,o0B4QNXfvUEAAIC/AAAAAAAAgL8AAAAA,1,0,-33,12.2,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.87,6,04-May,0,SF12BW125,puhatu_c3,35.61587143,,867.7,2020-11-10T12:57:56.607067Z,4.23E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,E/J3QKd2DkKWUidBc0KaQQAAgL8AAAAA,1,0,-33,11.5,10.45766258,19.28244591,
puhatu,1.61E+18,-1,0,1.97E+09,3.86,5,04-May,0,SF12BW125,puhatu_c3,35.30197525,,867.5,2020-11-10T13:26:48.598292Z,1.66E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,xMN2QDk1DUIAAADAAAAAAAAAgL8AAAAA,1,0,-33,9.5,-2,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.84,1,04-May,0,SF12BW125,puhatu_c3,35.83955765,,868.3,2020-11-10T13:55:52.218439Z,3.41E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,YMR1QLVbD0IAAIC/AAAAAAAAgL8AAAAA,1,0,-30,10.8,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.83,4,04-May,0,SF12BW125,puhatu_c3,36.41702271,,867.3,2020-11-10T14:24:01.92186Z,8.02E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,3s10QAirEUIAAIC/AAAAAAAAgL8AAAAA,1,0,-33,12.5,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.81,4,04-May,0,SF12BW125,puhatu_c3,35.68157959,,867.3,2020-11-10T14:53:10.152095Z,2.55E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,phZ0QPC5DkIAAADAAAAAAAAAgL8AAAAA,1,0,-31,12.5,-2,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.8,0,04-May,0,SF12BW125,puhatu_c3,35.44235229,,868.1,2020-11-10T15:19:08.167932Z,4.11E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,KFpzQPjEDUIAAIC/AAAAAAAAgL8AAAAA,1,0,-31,10.2,-1,0,
puhatu,1.61E+18,-1,0,1.97E+09,3.79,6,04-May,0,SF12BW125,puhatu_c3,35.43083954,,867.7,2020-11-10T15:44:50.434161Z,1.36E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,UrhyQC65DUIAABDBAAAAAAAAgL8AAAAA,1,0,-30,9.2,-9,0,
puhatu,1.61E+18,0,0,1.97E+09,0,3,04-May,0,SF12BW125,puhatu_c3,0,,867.1,2020-11-10T19:12:29.179094Z,9.29E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,0,-37,13.2,0,0,
puhatu,1.61E+18,0,0,1.97E+09,4.25,7,04-May,0,SF12BW125,puhatu_c3,0,,867.9,2020-11-10T19:14:49.205149Z,1.07E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,ThSIQAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,0,-41,11.2,0,0,
puhatu,1.61E+18,0,0,1.97E+09,3.77,6,04-May,0,SF12BW125,puhatu_c3,0,,867.7,2020-11-10T19:44:46.574768Z,2.87E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,kYpxQAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,0,-31,10,0,0,
puhatu,1.61E+18,0,0,1.97E+09,3.76,3,04-May,0,SF12BW125,puhatu_c3,0,,867.1,2020-11-10T20:14:34.17395Z,3.59E+08,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,ZttwQAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,0,-33,13.2,0,0,
puhatu,1.61E+18,0,0,1.97E+09,3.75,5,04-May,0,SF12BW125,puhatu_c3,0,,867.5,2020-11-10T20:44:21.020938Z,2.15E+09,eui-b827ebfffefdad64,70B3D549930FADA6,TRUE,LORA,PiJwQAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,0,-33,9.5,0,0,
