name,time,air_Pressure_mH2o,air_Temp_float,airtime,batt,channel,coding_rate,counter,data_rate,dev_id,dist,dist2,frequency,gateway_time,gateway_timestamp,gtw_id,hardware_serial,is_retry,modulation,payload_raw,port,rf_chain,rssi,snr,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu,1.62E+18,-1,0,2.14E+09,3.265,0,04-May,0,SF12BW125,puhatu_b3,54.6,,868.1,2021-04-03T08:03:40.339706Z,4.01E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,+O9QQIV7WkIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-119,3.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.611,3,04-May,0,SF12BW125,puhatu_b3,55.6,,867.1,2021-04-03T12:30:01.048701Z,1.17E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,8xVnQABcXkIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-123,-16.5,-1,0,
puhatu,1.62E+18,10.28536606,3.729296207,2.14E+09,3.327,2,04-May,0,SF12BW125,puhatu_b3,55.5,,868.5,2021-04-03T16:02:43.011383Z,1.05E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,meZUQFLQXUIAAIC/AAAAANyQJEHKrG5AAAAAAA==,1,0,-120,-14.8,-1,0,
puhatu,1.62E+18,10.28369904,-4.359082222,2.14E+09,3.615,3,04-May,0,SF12BW125,puhatu_b3,30.8,,867.1,2021-04-03T20:16:42.552155Z,3.40E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,rmNnQKOo9kEAAIC/AAAAAAiKJEGafYvAAAAAAA==,1,0,-121,-14.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.619,6,04-May,0,SF12BW125,puhatu_b3,30.8,,867.7,2021-04-04T00:05:32.696099Z,1.60E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,hqNnQAov9kEAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-109,8,-1,0,
puhatu,1.62E+18,10.26888943,-4.922295094,2.14E+09,3.622,6,04-May,0,SF12BW125,puhatu_b3,30,,867.7,2021-04-04T04:02:05.696346Z,1.26E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,jc5nQB7970EAAIC/AAAAAF9NJEFxg53AAAAAAA==,1,0,-121,-13.8,-1,0,
puhatu,1.62E+18,10.25551319,3.051277399,2.14E+09,3.256,6,04-May,0,SF12BW125,puhatu_b3,55.5,,867.7,2021-04-04T08:06:49.906902Z,4.09E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,8mdQQHvoXUIAAIC/AAAAAJUWJEEhSENAAAAAAA==,1,0,-117,6,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.615,4,04-May,0,SF12BW125,puhatu_b3,59.7,,867.3,2021-04-04T12:06:08.077191Z,1.88E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,aVRnQPasbkIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-115,4.5,-1,0,
puhatu,1.62E+18,10.18241882,5.627594471,2.14E+09,3.344,7,04-May,0,SF12BW125,puhatu_b3,56.4,,867.9,2021-04-04T16:02:48.565777Z,3.20E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,lv1VQNaHYUIAAIC/AAAAADDrIkFBFbRAAAAAAA==,1,0,-114,-1.2,-1,0,
puhatu,1.62E+18,10.137393,2.438655138,2.14E+09,3.643,4,04-May,0,SF12BW125,puhatu_b3,56.1,,867.3,2021-04-04T20:03:20.740481Z,4.50E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,nCJpQGaWYEIAAIC/AAAAAMMyIkHtEhxAAAAAAA==,1,0,-117,4.2,-1,0,
puhatu,1.62E+18,10.08999729,2.536654711,2.14E+09,3.641,7,04-May,0,SF12BW125,puhatu_b3,56,,867.9,2021-04-05T00:03:47.861746Z,1.99E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,hv5oQHv0X0IAAIC/AAAAAKFwIUGNWCJAAAAAAA==,1,0,-119,5.8,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.632,6,04-May,0,SF12BW125,puhatu_b3,58.3,,867.7,2021-04-05T04:38:50.936387Z,1.32E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,R3loQBU2aUIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-115,3.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.268,4,04-May,0,SF12BW125,puhatu_b3,60.8,,867.3,2021-04-05T08:02:05.804422Z,6.26E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,GiZRQBVmc0IAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-111,4.8,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.274,1,04-May,0,SF12BW125,puhatu_b3,64.2,,868.3,2021-04-05T12:05:35.893346Z,2.35E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,fIRRQGZQgEIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-119,3.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.338,6,04-May,0,SF12BW125,puhatu_b3,63,,867.7,2021-04-05T16:04:41.544392Z,3.81E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,bZxVQOIKfEIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-115,6.5,-1,0,
puhatu,1.62E+18,10.03347778,-0.305746853,2.14E+09,3.629,1,04-May,0,SF12BW125,puhatu_b3,63.3,,868.3,2021-04-05T20:02:37.346422Z,9.08E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,+z5oQF0LfUIAAIC/AAAAACCJIEHaipy+AAAAAA==,1,0,-119,0.5,-1,0,
puhatu,1.62E+18,10.0300312,-1.184652805,2.14E+09,3.629,6,04-May,0,SF12BW125,puhatu_b3,63.6,,867.7,2021-04-06T00:04:07.316358Z,2.51E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,T0doQK5jfkIAAIC/AAAAAAJ7IEG0ope/AAAAAA==,1,0,-115,2.5,-1,0,
puhatu,1.62E+18,10.03906822,-1.322947383,2.14E+09,3.629,1,04-May,0,SF12BW125,puhatu_b3,30,,868.3,2021-04-06T04:04:08.540599Z,4.03E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,X0BoQBXm70EAAIC/AAAAAAagIEFXVqm/AAAAAA==,1,0,-119,2.2,-1,0,
puhatu,1.62E+18,10.05867577,6.460349083,2.14E+09,3.285,4,04-May,0,SF12BW125,puhatu_b3,56.5,,867.3,2021-04-06T08:05:57.634996Z,1.36E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,pEJSQJr9YUIAAIC/AAAAAFbwIEEuu85AAAAAAA==,1,0,-115,4.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.315,5,04-May,0,SF12BW125,puhatu_b3,56.1,,867.5,2021-04-06T16:04:48.877297Z,2.47E+07,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,YS9UQPZsYEIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-115,4.2,-1,0,
puhatu,1.62E+18,-2,0,2.14E+09,3.579,7,04-May,0,SF12BW125,puhatu_b3,60,,867.9,2021-04-07T04:28:23.61796Z,1.69E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,SAllQF0rcEIAAIC/AAAAAAAAAMAAAAAAAAAAAA==,1,0,-120,-3.8,-1,0,
puhatu,1.62E+18,10.16251469,14.47465706,2.14E+09,3.937,2,04-May,0,SF12BW125,puhatu_b3,57.5,,868.5,2021-04-07T09:18:48.715499Z,1.94E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,hvh7QGYmZkIAAIC/AAAAAKmZIkEymGdBAAAAAA==,1,0,-119,3.2,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.28,1,04-May,0,SF12BW125,puhatu_b3,57.6,,868.3,2021-04-07T13:16:22.377323Z,3.30E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,wPBRQPaUZkIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-115,2.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.552,5,04-May,0,SF12BW125,puhatu_b3,30.5,,867.5,2021-04-07T23:11:36.817981Z,3.64E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,rlJjQHC980EAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-112,5.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.577,0,04-May,0,SF12BW125,puhatu_b3,30.8,,868.1,2021-04-08T03:08:48.882559Z,6.48E+07,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,XOlkQKMg9kEAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-121,-10.8,-1,0,
puhatu,1.62E+18,10.15584183,-6.649651051,2.14E+09,3.577,6,04-May,0,SF12BW125,puhatu_b3,29.9,,867.7,2021-04-08T04:06:00.239368Z,3.50E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,JOxkQNaD70EAAIC/AAAAAFR+IkHxydTAAAAAAA==,1,0,-121,-9.8,-1,0,
puhatu,1.62E+18,10.1668272,5.924032211,2.14E+09,3.23,5,04-May,0,SF12BW125,puhatu_b3,56.5,,867.5,2021-04-08T08:09:17.110319Z,2.56E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,1L1OQMMdYkIAAIC/AAAAAFOrIkGskb1AAAAAAA==,1,0,-113,3.5,-1,0,
puhatu,1.62E+18,10.19209194,13.56237888,2.14E+09,3.965,1,04-May,0,SF12BW125,puhatu_b3,58.2,,868.3,2021-04-08T12:05:41.744231Z,3.86E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,u8Z9QJC2aEIAAIC/AAAAAM8SI0GB/1hBAAAAAA==,1,0,-112,3.5,-1,0,
puhatu,1.62E+18,10.2113924,7.876126289,2.14E+09,3.291,3,04-May,0,SF12BW125,puhatu_b3,57.6,,867.1,2021-04-08T16:02:51.319768Z,9.08E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,FppSQKNoZkIAAIC/AAAAAN1hI0E6CfxAAAAAAA==,1,0,-119,3.5,-1,0,
puhatu,1.62E+18,-2,0,2.14E+09,3.621,0,04-May,0,SF12BW125,puhatu_b3,56.9,,868.1,2021-04-08T20:01:19.039419Z,2.33E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,H7tnQEi1Y0IAAIC/AAAAAAAAAMAAAAAAAAAAAA==,1,0,-120,-1,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.588,3,04-May,0,SF12BW125,puhatu_b3,30.7,,867.1,2021-04-09T02:11:03.900938Z,3.04E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,56hlQJpx9UEAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-111,6.2,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.224,7,04-May,0,SF12BW125,puhatu_b3,58.1,,867.9,2021-04-09T08:51:59.453122Z,1.33E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,q1xOQJpBaEIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-119,4,-1,0,
puhatu,1.62E+18,10.2279911,5.090764046,2.14E+09,3.229,5,04-May,0,SF12BW125,puhatu_b3,58.1,,867.5,2021-04-09T12:50:10.033765Z,2.73E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,rqBOQCp8aEIAAIC/AAAAANqlI0GK56JAAAAAAA==,1,0,-113,2.2,-1,0,
puhatu,1.62E+18,10.22754478,4.165427685,2.14E+09,3.598,3,04-May,0,SF12BW125,puhatu_b3,58,,867.1,2021-04-09T16:04:40.216559Z,1.52E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,lUFmQPbUZ0IAAIC/AAAAAAakI0EvS4VAAAAAAA==,1,0,-118,4,-1,0,
puhatu,1.62E+18,10.22986126,2.398709059,2.14E+09,3.6,1,04-May,0,SF12BW125,puhatu_b3,57.1,,868.3,2021-04-09T20:03:09.344512Z,1.30E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,H2BmQOuBZEIAAIC/AAAAAIOtI0FzhBlAAAAAAA==,1,0,-119,-14.5,-1,0,
puhatu,1.62E+18,10.22697449,3.747451544,2.14E+09,3.599,1,04-May,0,SF12BW125,puhatu_b3,57.4,,868.3,2021-04-10T00:04:35.846548Z,2.90E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,PlJmQM18ZUIAAIC/AAAAALChI0E/1m9AAAAAAA==,1,0,-121,-12.2,-1,0,
puhatu,1.62E+18,10.23377895,3.650170565,2.14E+09,3.6,5,04-May,0,SF12BW125,puhatu_b3,57.1,,867.5,2021-04-10T04:04:21.972976Z,1.75E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,nGxmQMNtZEIAAIC/AAAAAI+9I0FlnGlAAAAAAA==,1,0,-115,-0.5,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.23,4,04-May,0,SF12BW125,puhatu_b3,56.9,,867.3,2021-04-10T08:06:40.185348Z,1.76E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,5LZOQF3LY0IAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-121,-9.2,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.243,4,04-May,0,SF12BW125,puhatu_b3,58.1,,867.3,2021-04-10T12:58:34.899474Z,3.74E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,eohPQFKAaEIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-115,7.2,-1,0,
puhatu,1.62E+18,10.29487324,5.788229942,2.14E+09,3.316,0,04-May,0,SF12BW125,puhatu_b3,58,,868.1,2021-04-10T16:02:37.648203Z,1.90E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,fDpUQADgZ0IAAIC/AAAAAM23JEEuOblAAAAAAA==,1,0,-123,1,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.605,3,04-May,0,SF12BW125,puhatu_b3,56.6,,867.1,2021-04-10T20:01:48.593169Z,3.36E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,gL5mQIV3YkIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-116,3,-1,0,
puhatu,1.62E+18,-1,0,2.14E+09,3.605,3,04-May,0,SF12BW125,puhatu_b3,56.5,,867.1,2021-04-11T00:03:07.023825Z,3.31E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,Z7NmQLguYkIAAIC/AAAAAAAAgL8AAAAAAAAAAA==,1,0,-121,-12.2,-1,0,
puhatu,1.62E+18,-2,0,2.14E+09,3.605,3,04-May,0,SF12BW125,puhatu_b3,57.8,,867.1,2021-04-11T04:05:00.059755Z,6.43E+08,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,V7pmQKMsZ0IAAIC/AAAAAAAAAMAAAAAAAAAAAA==,1,0,-121,-10.5,-1,0,
puhatu,1.62E+18,10.42057133,12.18830109,2.14E+09,3.555,3,04-May,0,SF12BW125,puhatu_b3,58.7,,867.1,2021-04-11T08:10:58.726988Z,2.52E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,34FjQB7hakIAAIC/AAAAAKm6JkFIA0NBAAAAAA==,1,0,-123,-9.8,-1,0,
puhatu,1.62E+18,10.4300642,19.36907768,2.14E+09,3.871,6,04-May,0,SF12BW125,puhatu_b3,58.4,,867.7,2021-04-11T12:06:05.165001Z,3.74E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,gLx3QBW6aUIAAIC/AAAAAIvhJkHf85pBAAAAAA==,1,0,-121,-13,-1,0,
puhatu,1.62E+18,10.42471981,9.543455124,2.14E+09,3.354,5,04-May,0,SF12BW125,puhatu_b3,58,,867.5,2021-04-11T16:02:28.644453Z,7.42E+08,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,waJWQOvpZ0IAAIC/AAAAAKfLJkH+sRhBAAAAAA==,1,0,-121,-9.8,-1,0,
puhatu,1.62E+18,10.42655563,6.027679443,2.14E+09,3.673,5,04-May,0,SF12BW125,puhatu_b3,57.8,,867.5,2021-04-11T20:01:54.945445Z,2.22E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,dhprQJAyZ0IAAIC/AAAAACzTJkHA4sBAAAAAAA==,1,0,-120,-13.2,-1,0,
puhatu,1.62E+18,-2,0,2.14E+09,3.315,0,04-May,0,SF12BW125,puhatu_b3,58.7,,868.1,2021-04-12T08:08:07.765272Z,1.97E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,DSdUQF3/akIAAIC/AAAAAAAAAMAAAAAAAAAAAA==,1,0,-121,-10.8,-1,0,
puhatu,1.62E+18,10.38221741,20.21421051,2.14E+09,3.367,5,04-May,0,SF12BW125,puhatu_b3,58.9,,867.5,2021-04-12T12:06:30.654107Z,1.62E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,OoJXQMORa0IAAIC/AAAAAJAdJkG0tqFBAAAAAA==,1,0,-109,1.2,-1,0,
puhatu,1.62E+18,10.35709095,14.74635696,2.14E+09,3.428,7,04-May,0,SF12BW125,puhatu_b3,59.1,,867.9,2021-04-12T16:03:45.494874Z,1.32E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,e15bQFKEbEIAAIC/AAAAAKW2JUEU8WtBAAAAAA==,1,0,-122,-12.2,-1,0,
puhatu,1.62E+18,10.34384346,-0.597559988,2.14E+09,3.719,4,04-May,0,SF12BW125,puhatu_b3,59.9,,867.3,2021-04-12T19:59:15.833311Z,4.21E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,XQluQDOjb0IAAIC/AAAAAGKAJUGx+Ri/AAAAAA==,1,0,-111,4.2,-1,0,
puhatu,1.62E+18,10.34338856,-0.743088782,2.14E+09,3.716,1,04-May,0,SF12BW125,puhatu_b3,59.9,,868.3,2021-04-12T20:06:10.406068Z,3.30E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,Es9tQF17b0IAAIC/AAAAAIV+JUEROz6/AAAAAA==,1,0,-120,-1.8,-1,0,
puhatu,1.62E+18,10.34862041,6.598929405,2.14E+09,3.717,6,04-May,0,SF12BW125,puhatu_b3,58.5,0,867.7,2021-04-13T04:04:25.849629Z,3.26E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,V95tQDMbakIAAIC/AAAAAPOTJUFuKtNAAAAAAA==,1,0,-114,4.8,-1,0,-11.34862041
puhatu,1.62E+18,10.37121868,10.93858433,2.14E+09,3.354,6,04-May,0,SF12BW125,puhatu_b3,59.7,0,867.7,2021-04-13T08:05:31.258598Z,3.60E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,FqtWQGbKbkIAAIC/AAAAAIPwJUFxBC9BAAAAAA==,1,0,-119,5.5,-1,0,-11.37121868
puhatu,1.62E+18,10.38356304,11.90277004,2.14E+09,3.357,1,04-May,0,SF12BW125,puhatu_b3,60.7,0,868.3,2021-04-13T12:04:17.37227Z,1.80E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,N+FWQJqZckIAAIC/AAAAABMjJkG/cT5BAAAAAA==,1,0,-119,1.5,-1,0,-11.38356304
puhatu,1.62E+18,10.37796116,6.765613556,2.14E+09,3.717,4,04-May,0,SF12BW125,puhatu_b3,62,0,867.3,2021-04-13T16:03:30.583101Z,3.27E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,DehtQK7jd0IAAIC/AAAAACEMJkHof9hAAAAAAA==,1,0,-114,4.2,-1,0,-11.37796116
puhatu,1.62E+18,10.37527657,3.064427376,2.14E+09,3.717,7,04-May,0,SF12BW125,puhatu_b3,58.2,0,867.9,2021-04-13T20:03:03.977812Z,4.63E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,R+VtQAr3aEIAAIC/AAAAACIBJkGUH0RAAAAAAA==,1,0,-120,3.2,-1,0,-11.37527657
puhatu,1.62E+18,10.36918163,1.303436279,2.14E+09,3.717,5,04-May,0,SF12BW125,puhatu_b3,60.6,0,867.5,2021-04-14T00:03:56.618133Z,2.03E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,celtQBWCckIAAIC/AAAAACvoJUEA16Y/AAAAAA==,1,0,-114,4.2,-1,0,-11.36918163
puhatu,1.62E+18,10.36992931,1.925584555,2.14E+09,3.717,2,04-May,0,SF12BW125,puhatu_b3,60.9,0,868.5,2021-04-14T04:03:55.489673Z,2.08E+09,eui-b827ebfffed73719,70B3D5499F5262E5,TRUE,LORA,89xtQKPMc0IAAIC/AAAAADvrJUGOefY/AAAAAA==,1,0,-121,-12,-1,0,-11.36992931
puhatu,1.62E+18,10.38868427,13.64680576,2.14E+09,3.358,2,04-May,0,SF12BW125,puhatu_b3,61.1,0,868.5,2021-04-14T08:06:38.37195Z,3.05E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,YeVWQJpBdEIAAIC/AAAAAA04JkFRWVpBAAAAAA==,1,0,-116,0.2,-1,0,-11.38868427
puhatu,1.62E+18,10.40173817,12.61777973,2.14E+09,3.658,4,04-May,0,SF12BW125,puhatu_b3,60.1,0,867.3,2021-04-14T12:06:45.662655Z,2.77E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,ACJqQOJWcEIAAIC/AAAAAIVtJkFt4klBAAAAAA==,1,0,-114,3.2,-1,0,-11.40173817
puhatu,1.62E+18,10.42284012,-2.180198908,2.14E+09,3.771,4,04-May,0,SF12BW125,puhatu_b3,61.1,0,867.3,2021-04-14T20:01:05.359844Z,2.97E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,NlxxQKOYdEIAAIC/AAAAAPTDJkFhiAvAAAAAAA==,1,0,-113,3,-1,0,-11.42284012
puhatu,1.62E+18,10.43287945,-2.47208643,2.14E+09,3.773,2,04-May,0,SF12BW125,puhatu_b3,59.8,0,868.5,2021-04-15T00:03:47.130313Z,3.49E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,hX1xQJoxb0IAAIC/AAAAABPtJkGqNh7AAAAAAA==,1,0,-118,1.8,-1,0,-11.43287945
puhatu,1.62E+18,10.44904613,-1.45413065,2.14E+09,3.77,6,04-May,0,SF12BW125,puhatu_b3,62.9,0,867.7,2021-04-15T04:03:44.850328Z,1.86E+09,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,10FxQKNoe0IAAIC/AAAAAEsvJ0H0ILq/AAAAAA==,1,0,-115,2.2,-1,0,-11.44904613
puhatu,1.62E+18,10.45525932,15.57139778,2.14E+09,3.622,4,04-May,0,SF12BW125,puhatu_b3,59.3,0,867.3,2021-04-15T12:06:50.158605Z,4.44E+08,eui-b827ebfffefdad64,70B3D5499F5262E5,TRUE,LORA,GtRnQF0fbUIAAIC/AAAAAL5IJ0FyJHlBAAAAAA==,1,0,-120,3.2,-1,0,-11.45525932
