name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.63503E+18,-1,0,4.041,-121,,puhatu-c2v3,,30.8,eui-b827ebfffed73719,2021-10-23T22:19:52.068504346Z,-121,-19.8,12,,-1,0,0
puhatu-v3,1.63504E+18,-1,0,4.041,-120,,puhatu-c2v3,,30.7,eui-b827ebfffed73719,2021-10-24T02:18:09.154666060Z,-120,-19.2,12,,-1,0,0
puhatu-v3,1.63507E+18,-1,0,3.682,-121,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-10-24T10:17:14.553755126Z,-121,-14.8,12,,-1,0,0
puhatu-v3,1.63511E+18,-1,0,4.058,-120,,puhatu-c2v3,,66.5,eui-b827ebfffed73719,2021-10-24T22:11:10.394947017Z,-120,-20,12,,-1,0,0
puhatu-v3,1.63513E+18,-1,0,4.057,-121,,puhatu-c2v3,,66.7,eui-b827ebfffed73719,2021-10-25T02:10:04.640989855Z,-121,-14,12,,-1,0,0
puhatu-v3,1.63516E+18,-1,0,3.735,-122,,puhatu-c2v3,,66.9,eui-b827ebfffed73719,2021-10-25T10:09:29.417742563Z,-122,-10,12,,-1,0,0
puhatu-v3,1.6352E+18,-1,0,4.092,-121,,puhatu-c2v3,,66.5,eui-b827ebfffed73719,2021-10-25T22:01:33.262453155Z,-121,-12.5,12,,-1,0,0
puhatu-v3,1.63521E+18,-1,0,4.091,-120,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-10-26T01:59:58.377829541Z,-120,-13.2,12,,-1,0,0
puhatu-v3,1.63524E+18,-1,0,4.09,-120,,puhatu-c2v3,,66.4,eui-b827ebfffed73719,2021-10-26T09:57:14.346152630Z,-120,-9,12,,-1,0,0
puhatu-v3,1.63534E+18,-1,0,4.068,-121,,puhatu-c2v3,,30.5,eui-b827ebfffed73719,2021-10-27T13:46:23.035502084Z,-121,-13,12,,-1,0,0
puhatu-v3,1.63541E+18,-1,0,3.699,-122,,puhatu-c2v3,,67.2,eui-b827ebfffed73719,2021-10-28T09:38:26.774981734Z,-122,-13,12,,-1,0,0
puhatu-v3,1.63543E+18,-1,0,3.783,-121,,puhatu-c2v3,,30.9,eui-b827ebfffed73719,2021-10-28T13:35:34.978049451Z,-121,-12.2,12,,-1,0,0
puhatu-v3,1.63551E+18,-1,0,3.696,-120,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-10-29T13:26:47.330376238Z,-120,-19.2,12,,-1,0,0
puhatu-v3,1.63554E+18,-1,0,4.058,-121,,puhatu-c2v3,,66.5,eui-b827ebfffed73719,2021-10-29T21:22:00.484697488Z,-121,-15,12,,-1,0,0
puhatu-v3,1.63559E+18,-1,0,3.687,-121,,puhatu-c2v3,,30.6,eui-b827ebfffed73719,2021-10-30T09:17:18.744857502Z,-121,-10.5,12,,-1,0,0
puhatu-v3,1.6356E+18,-1,0,3.712,-119,,puhatu-c2v3,,30.9,eui-b827ebfffed73719,2021-10-30T13:17:27.558607003Z,-119,-11.5,12,,-1,0,0
puhatu-v3,1.63561E+18,-1,0,4.074,-123,,puhatu-c2v3,,30.7,eui-b827ebfffed73719,2021-10-30T17:11:17.499634981Z,-123,-11,12,,-1,0,0
puhatu-v3,1.63564E+18,-1,0,4.073,-121,,puhatu-c2v3,,31.1,eui-b827ebfffed73719,2021-10-31T01:09:31.927032925Z,-121,-12.8,12,,-1,0,0
puhatu-v3,1.63567E+18,-1,0,4.644,-121,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-10-31T09:09:36.177313619Z,-121,-8,12,,-1,0,0
puhatu-v3,1.63571E+18,-1,0,4.093,-123,,puhatu-c2v3,,66.3,eui-b827ebfffed73719,2021-10-31T21:02:48.383185781Z,-123,-13.8,12,,-1,0,0
puhatu-v3,1.63573E+18,-1,0,4.095,-121,,puhatu-c2v3,,66.3,eui-b827ebfffed73719,2021-11-01T01:01:49.278225954Z,-121,-9,12,,-1,0,0
puhatu-v3,1.63574E+18,-1,0,4.094,-120,,puhatu-c2v3,,66.8,eui-b827ebfffed73719,2021-11-01T05:00:08.890052957Z,-120,-12,12,,-1,0,0
puhatu-v3,1.63579E+18,-1,0,4.086,-121,,puhatu-c2v3,,66.4,eui-b827ebfffed73719,2021-11-01T16:53:38.626173738Z,-121,-11,12,,-1,0,0
puhatu-v3,1.63581E+18,-1,0,4.082,-123,,puhatu-c2v3,,66.7,eui-b827ebfffed73719,2021-11-02T00:49:34.575383524Z,-123,-15.8,12,,-1,0,0
puhatu-v3,1.63583E+18,-1,0,4.08,-121,,puhatu-c2v3,,66.2,eui-b827ebfffed73719,2021-11-02T04:46:57.163211363Z,-121,-20.2,12,,-1,0,0
