name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.63344E+18,10.44997883,12.8309412,3.746,-100,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-05T13:23:53.314792176Z,-100,8,10,,11.76364613,10.46068954,1.313667297
puhatu-v3,1.63345E+18,10.44994926,11.94619751,3.948,-99,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-05T14:50:34.286369480Z,-99,11.8,10,,11.76330185,10.4561348,1.313352585
puhatu-v3,1.63345E+18,10.453722,10.85575581,4.077,-95,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-05T16:17:10.782496519Z,-95,8.8,10,,11.76678181,10.45734501,1.313059807
puhatu-v3,1.63346E+18,10.45366859,10.07104397,4.079,-96,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-05T17:43:47.331278759Z,-96,9.2,10,,11.77325726,10.47827244,1.319588661
puhatu-v3,1.63346E+18,-1,0,4.075,-96,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-05T19:10:16.458972483Z,-96,9.5,10,,-1,0,0
puhatu-v3,1.63347E+18,-1,0,4.074,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-05T20:36:46.405559978Z,-97,10.8,10,,-1,0,0
puhatu-v3,1.63347E+18,-1,0,4.075,-95,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-05T22:03:14.078232179Z,-95,11,10,,-1,0,0
puhatu-v3,1.63348E+18,-1,0,4.074,-102,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-05T23:29:39.414202350Z,-102,11,10,,-1,0,0
puhatu-v3,1.63348E+18,-1,0,4.074,-97,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T00:55:58.755507280Z,-97,8.2,10,,-1,0,0
puhatu-v3,1.63349E+18,-1,0,4.071,-97,,puhatu-b1v3,,50.4,eui-b827ebfffefdad64,2021-10-06T02:22:18.363379656Z,-97,9.5,10,,-1,0,0
puhatu-v3,1.63349E+18,-1,0,4.067,-99,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-06T03:48:27.737191535Z,-99,9.5,10,,-1,0,0
puhatu-v3,1.6335E+18,-1,0,3.717,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T05:14:45.374038348Z,-96,9,10,,-1,0,0
puhatu-v3,1.6335E+18,-1,0,3.694,-99,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T06:41:16.914967120Z,-99,10.5,10,,-1,0,0
puhatu-v3,1.63351E+18,-1,0,4.644,-103,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T08:08:04.772317351Z,-103,7.2,10,,-1,0,0
puhatu-v3,1.63351E+18,-1,0,4.562,-108,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T09:34:36.112780530Z,-108,10,10,,-1,0,0
puhatu-v3,1.63352E+18,-1,0,4.654,-101,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-06T11:00:44.227708463Z,-101,8,10,,-1,0,0
puhatu-v3,1.63352E+18,-1,0,4.653,-102,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-06T12:26:24.399272177Z,-102,10,10,,-1,0,0
puhatu-v3,1.63353E+18,-1,0,3.936,-105,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T13:52:22.085358767Z,-105,11.2,10,,-1,0,0
puhatu-v3,1.63353E+18,-1,0,4.072,-97,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-06T15:17:47.996174667Z,-97,11.5,10,,-1,0,0
puhatu-v3,1.63354E+18,-1,0,4.068,-101,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-06T16:43:32.337992082Z,-101,7.2,10,,-1,0,0
puhatu-v3,1.63354E+18,-1,0,4.064,-97,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-06T18:09:19.549025652Z,-97,10.5,10,,-1,0,0
puhatu-v3,1.63355E+18,-1,0,4.069,-108,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T19:35:04.322512534Z,-108,9.5,10,,-1,0,0
puhatu-v3,1.63355E+18,-1,0,4.067,-104,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-06T21:00:46.926846774Z,-104,8.2,10,,-1,0,0
puhatu-v3,1.63356E+18,-1,0,4.066,-96,,puhatu-b1v3,,50.8,eui-b827ebfffefdad64,2021-10-06T22:26:22.331504294Z,-96,10,10,,-1,0,0
puhatu-v3,1.63356E+18,-1,0,4.064,-98,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-06T23:51:56.426205469Z,-98,11.2,10,,-1,0,0
puhatu-v3,1.63357E+18,-1,0,4.064,-96,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-07T01:17:26.516817481Z,-96,9.5,10,,-1,0,0
puhatu-v3,1.63357E+18,-1,0,4.061,-94,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-07T02:42:56.333362652Z,-94,8.5,10,,-1,0,0
puhatu-v3,1.63358E+18,-1,0,4.059,-104,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-07T04:08:27.294725795Z,-104,11.5,10,,-1,0,0
puhatu-v3,1.63358E+18,-1,0,3.697,-95,,puhatu-b1v3,,50.9,eui-b827ebfffefdad64,2021-10-07T05:33:56.206807144Z,-95,8.8,10,,-1,0,0
puhatu-v3,1.63359E+18,-1,0,3.7,-109,,puhatu-b1v3,,51,eui-b827ebfffefdad64,2021-10-07T06:59:43.795580487Z,-109,10,10,,-1,0,0
puhatu-v3,1.6336E+18,-1,0,3.965,-102,,puhatu-b1v3,,50.7,eui-b827ebfffefdad64,2021-10-07T08:25:26.727651111Z,-102,10.5,10,,-1,0,0
puhatu-v3,1.6336E+18,-1,0,4.643,-99,,puhatu-b1v3,,50.4,eui-b827ebfffefdad64,2021-10-07T09:50:57.301762057Z,-99,9.5,10,,-1,0,0
puhatu-v3,1.63361E+18,-1,0,4.637,-102,,puhatu-b1v3,,50.6,eui-b827ebfffefdad64,2021-10-07T11:16:21.083730283Z,-102,9.5,10,,-1,0,0
