name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.62701E+18,10.26462841,8.727134705,3.999,-116,2,puhatu-b2v3,,48,eui-b827ebfffefdad64,,-116,3.8,10,,,,
puhatu-v3,1.62702E+18,10.26784706,15.99597073,3.998,-113,2,puhatu-b2v3,,47.8,eui-b827ebfffefdad64,,-113,5.2,10,,,,
puhatu-v3,1.62702E+18,10.27061367,21.36119652,3.644,-119,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-119,1.2,10,,,,
puhatu-v3,1.62703E+18,10.27558136,22.48843002,4.31,-113,2,puhatu-b2v3,,47.7,eui-b827ebfffefdad64,,-113,4.5,10,,11.28424358,10.25405025,1.008662224
puhatu-v3,1.62704E+18,10.28008652,24.76621246,4.641,-112,2,puhatu-b2v3,,48,eui-b827ebfffefdad64,,-112,5.5,10,,11.28698063,10.25581741,1.006894112
puhatu-v3,1.62704E+18,10.28028584,25.82488251,4.657,-117,2,puhatu-b2v3,,48.1,eui-b827ebfffefdad64,,-117,-0.5,10,,11.28590393,10.25885868,1.005618095
puhatu-v3,1.62705E+18,10.28243065,25.37478447,3.825,-115,2,puhatu-b2v3,,48.1,eui-b827ebfffefdad64,,-115,5,10,,11.28577995,10.25984859,1.003349304
puhatu-v3,1.62706E+18,10.28631973,22.47250748,3.664,-119,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-119,2.5,10,,11.2889185,10.26677704,1.002598763
puhatu-v3,1.62706E+18,10.29050732,17.77240944,3.784,-114,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-114,5,10,,11.29181576,10.2740612,1.001308441
puhatu-v3,1.62708E+18,10.30050373,4.782786369,3.992,-115,2,puhatu-b2v3,,30.7,eui-b827ebfffefdad64,,-115,2.5,10,,11.30297756,10.28643513,1.002473831
puhatu-v3,1.6271E+18,10.32209492,21.81173897,4,-119,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-119,1,10,,11.32545948,10.31139183,1.003364563
puhatu-v3,1.62711E+18,10.32500744,29.59270668,3.643,-120,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-120,-8.5,10,,11.3273716,10.30771637,1.002364159
puhatu-v3,1.62712E+18,10.32861423,27.37801933,3.655,-120,2,puhatu-b2v3,,30.6,eui-b827ebfffefdad64,,-120,-0.5,10,,11.33014679,10.31125164,1.001532555
puhatu-v3,1.62713E+18,10.33187675,26.56591797,3.833,-123,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-123,-5.2,10,,11.33096886,10.31923866,0.999092102
puhatu-v3,1.62714E+18,10.33569527,24.80924988,3.867,-120,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-120,-0.2,10,,11.33322525,10.32248878,0.997529984
puhatu-v3,1.62714E+18,10.33520412,21.61966705,3.679,-119,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-119,2.2,10,,11.33119869,10.32623672,0.995994568
puhatu-v3,1.62715E+18,10.34021091,14.32362556,3.998,-119,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-119,-1.8,10,,11.33484077,10.33047771,0.99462986
puhatu-v3,1.62717E+18,10.35171318,1.952830076,4,-113,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-113,4.5,10,,11.34947109,10.35147095,0.997757912
puhatu-v3,1.62719E+18,10.3608551,24.331604,4.001,-111,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-111,5,10,,11.35835457,10.3658886,0.997499466
puhatu-v3,1.6272E+18,10.36145306,29.59031296,3.66,-117,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-117,4.5,10,,11.35862923,10.36822033,0.99717617
puhatu-v3,1.62721E+18,10.36106586,32.71799088,4.658,-112,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-112,5,10,,11.35665321,10.37048244,0.995587349
puhatu-v3,1.62721E+18,10.36230087,33.52375412,4.66,-117,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-117,4,10,,11.35626793,10.37337875,0.993967056
puhatu-v3,1.62722E+18,10.36149311,27.47472382,3.662,-115,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-115,5.5,10,,11.35405922,10.37048244,0.992566109
puhatu-v3,1.62723E+18,10.3622961,28.90066147,3.864,-117,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-117,4,10,,11.35520935,10.37507439,0.992913246
puhatu-v3,1.62723E+18,10.36205959,26.20620346,3.692,-114,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-114,5.8,10,,11.35460091,10.38242435,0.992541313
puhatu-v3,1.62724E+18,10.36567497,17.19837952,4.01,-114,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-114,5.8,10,,11.35678005,10.39041042,0.99110508
puhatu-v3,1.62725E+18,10.37404919,9.772168159,4.009,-119,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-119,0.2,10,,11.36448288,10.39521503,0.990433693
puhatu-v3,1.62725E+18,10.3774929,7.245814323,4.006,-115,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-115,5.5,10,,11.36887455,10.39797115,0.991381645
puhatu-v3,1.62726E+18,10.38175011,5.972126007,4.01,-121,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-121,-3.8,10,,11.37292099,10.4025631,0.991170883
puhatu-v3,1.62727E+18,10.38801956,15.90666008,4.005,-114,2,puhatu-b2v3,,48.2,eui-b827ebfffefdad64,,-114,3.2,10,,11.37908077,10.41471577,0.991061211
puhatu-v3,1.62728E+18,10.38322258,29.76296425,3.667,-119,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-119,-0.2,10,,11.377841,10.4202261,0.994618416
puhatu-v3,1.62729E+18,10.38609791,36.43837738,3.675,-114,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-114,5.8,10,,11.37886143,10.41683578,0.992763519
puhatu-v3,1.62729E+18,10.38606644,38.22792053,4.03,-113,2,puhatu-b2v3,,48.8,eui-b827ebfffefdad64,,-113,5.2,10,,11.37683392,10.41535282,0.990767479
puhatu-v3,1.6273E+18,10.38174534,35.39493561,3.74,-118,2,puhatu-b2v3,,48.8,eui-b827ebfffefdad64,,-118,1,10,,11.37100601,10.42093372,0.989260674
puhatu-v3,1.62731E+18,10.3732729,33.75133896,3.927,-115,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-115,4,10,,11.36228085,10.42411232,0.98900795
puhatu-v3,1.62731E+18,10.36803055,35.24570847,3.734,-118,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-118,3.2,10,,11.35633469,10.42312336,0.988304138
puhatu-v3,1.62732E+18,10.36728287,29.65441704,3.768,-114,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-114,5.2,10,,11.35588932,10.42806911,0.988606453
puhatu-v3,1.62733E+18,10.37502956,11.89208508,4.077,-119,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-119,0.2,10,,11.36167812,10.44403458,0.98664856
puhatu-v3,1.62734E+18,10.37431431,10.296978,4.073,-121,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-121,-4,10,,11.36194992,10.45060444,0.987635612
puhatu-v3,1.62735E+18,10.37196732,8.433621407,4.073,-115,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-115,3,10,,11.36211205,10.45392418,0.99014473
puhatu-v3,1.62735E+18,10.37093925,8.136938095,4.069,-118,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-118,1.8,10,,11.36021996,10.45689011,0.989280701
