name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.63423E+18,10.30164146,3.214602709,3.596,-121,,puhatu-c3v3,,29.9,eui-b827ebfffed73719,2021-10-14T16:05:40.632405851Z,-121,-9,12,,11.43211555,9.989608765,1.130474091
puhatu-v3,1.63437E+18,10.1811552,15.47599411,4.285,-122,,puhatu-c3v3,,56.3,eui-b827ebfffed73719,2021-10-16T08:10:26.319754283Z,-122,-11.2,12,,-1,0,-11.1811552
puhatu-v3,1.63439E+18,10.18723869,15.19513035,4.274,-121,,puhatu-c3v3,,29.8,eui-b827ebfffed73719,2021-10-16T12:08:23.550138974Z,-121,-9.2,12,,-1,0,-11.18723869
puhatu-v3,1.63441E+18,10.17682648,1.8462466,3.672,-121,,puhatu-c3v3,,30.1,eui-b827ebfffed73719,2021-10-16T20:07:11.966176332Z,-121,-7.8,12,,-1,0,-11.17682648
puhatu-v3,1.63443E+18,10.18300343,2.499956369,3.668,-120,,puhatu-c3v3,,56.2,eui-b827ebfffed73719,2021-10-17T00:08:22.090931425Z,-120,-9.2,12,,-1,0,-11.18300343
puhatu-v3,1.63444E+18,10.19451714,0.899100363,3.666,-121,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-10-17T04:08:10.577687784Z,-121,-11,12,,-1,0,-11.19451714
puhatu-v3,1.63446E+18,10.21467495,15.90764904,4.286,-120,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-17T08:10:26.307249354Z,-120,-11.5,12,,11.35727787,9.836048126,1.142602921
puhatu-v3,1.63447E+18,10.22150326,15.20238972,4.255,-121,,puhatu-c3v3,,56.2,eui-b827ebfffed73719,2021-10-17T12:09:29.793687502Z,-121,-10.8,12,,-1,0,-11.22150326
puhatu-v3,1.63449E+18,10.22170162,-3.510406494,3.852,-121,,puhatu-c3v3,,56.1,eui-b827ebfffed73719,2021-10-17T16:04:02.671656034Z,-121,-3.2,12,,11.36783886,9.812117577,1.146137238
puhatu-v3,1.6345E+18,10.21923542,-0.161456227,3.847,-121,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-10-17T20:08:55.453984797Z,-121,-13.2,12,,-1,0,-11.21923542
puhatu-v3,1.63452E+18,10.21287823,-0.704379201,3.848,-121,,puhatu-c3v3,,29.9,eui-b827ebfffed73719,2021-10-18T00:08:09.583992102Z,-121,-5.5,12,,11.35867691,9.793245316,1.145798683
puhatu-v3,1.63463E+18,-1,0,3.453,-119,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-10-19T08:08:53.658668549Z,-119,-16,12,,-1,0,0
puhatu-v3,1.63465E+18,-1,0,4.291,-123,,puhatu-c3v3,,56.2,eui-b827ebfffed73719,2021-10-19T12:12:20.823815311Z,-123,-3.2,12,,-1,0,0
puhatu-v3,1.63466E+18,-1,0,3.986,-121,,puhatu-c3v3,,55.5,eui-b827ebfffed73719,2021-10-19T16:03:02.083137532Z,-121,-3.8,12,,-1,0,0
puhatu-v3,1.63467E+18,-1,0,3.984,-120,,puhatu-c3v3,,55.6,eui-b827ebfffed73719,2021-10-19T20:06:58.177665933Z,-120,-3.8,12,,-1,0,0
puhatu-v3,1.63469E+18,-1,0,3.984,-121,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-20T00:10:31.337236673Z,-121,-5,12,,-1,0,0
puhatu-v3,1.6347E+18,-1,0,3.982,-120,,puhatu-c3v3,,55.5,eui-b827ebfffed73719,2021-10-20T04:09:14.333711080Z,-120,-7.2,12,,-1,0,0
puhatu-v3,1.63479E+18,-1,0,3.95,-124,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-21T04:29:46.003298473Z,-124,-13.8,12,,-1,0,0
puhatu-v3,1.6348E+18,-1,0,3.557,-119,,puhatu-c3v3,,30,eui-b827ebfffed73719,2021-10-21T08:06:05.903934381Z,-119,-8.2,12,,-1,0,0
puhatu-v3,1.63483E+18,-1,0,3.967,-121,,puhatu-c3v3,,55,eui-b827ebfffed73719,2021-10-21T16:05:50.974533822Z,-121,-8.2,12,,-1,0,0
puhatu-v3,1.63492E+18,-1,0,3.978,-121,,puhatu-c3v3,,55.6,eui-b827ebfffed73719,2021-10-22T16:39:17.451275105Z,-121,-3,12,,-1,0,0
puhatu-v3,1.63495E+18,-1,0,3.975,-123,,puhatu-c3v3,,55.6,eui-b827ebfffed73719,2021-10-23T01:03:30.406940142Z,-123,-12,12,,-1,0,0
puhatu-v3,1.63497E+18,-1,0,3.96,-119,,puhatu-c3v3,,30.5,eui-b827ebfffed73719,2021-10-23T05:12:22.326228331Z,-119,-15.2,12,,-1,0,0
puhatu-v3,1.63498E+18,-1,0,3.562,-120,,puhatu-c3v3,,30.6,eui-b827ebfffed73719,2021-10-23T09:17:36.511489622Z,-120,-8,12,,-1,0,0
puhatu-v3,1.63501E+18,-1,0,3.962,-120,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-23T17:25:16.740142313Z,-120,-3.8,12,,-1,0,0
puhatu-v3,1.63502E+18,-1,0,3.964,-121,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-23T21:31:46.012147718Z,-121,-16.2,12,,-1,0,0
puhatu-v3,1.63505E+18,-1,0,3.588,-121,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-10-24T05:33:31.044887797Z,-121,-4,12,,-1,0,0
puhatu-v3,1.63507E+18,-1,0,3.588,-119,,puhatu-c3v3,,30.9,eui-b827ebfffed73719,2021-10-24T09:35:04.872960947Z,-119,-6.8,12,,-1,0,0
puhatu-v3,1.63508E+18,-1,0,3.609,-119,,puhatu-c3v3,,56.1,eui-b827ebfffed73719,2021-10-24T13:32:45.172061270Z,-119,-4.8,12,,-1,0,0
puhatu-v3,1.6351E+18,-1,0,4.013,-120,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-10-24T17:28:16.953175092Z,-120,-7.5,12,,-1,0,0
puhatu-v3,1.63513E+18,-1,0,4.008,-120,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-25T01:26:59.518383089Z,-120,-5.2,12,,-1,0,0
puhatu-v3,1.63514E+18,-1,0,4.006,-121,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-25T05:26:08.121574405Z,-121,-6.5,12,,-1,0,0
puhatu-v3,1.63517E+18,-1,0,4.038,-120,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-25T13:22:18.492122851Z,-120,-3.5,12,,-1,0,0
puhatu-v3,1.63518E+18,-1,0,4.039,-119,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-25T17:22:48.080618887Z,-119,-6.5,12,,-1,0,0
puhatu-v3,1.6352E+18,-1,0,4.035,-121,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-10-25T21:31:47.167394613Z,-121,-11.5,12,,-1,0,0
puhatu-v3,1.63521E+18,-1,0,4.039,-121,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-10-26T01:38:12.394119832Z,-121,-5.5,12,,-1,0,0
puhatu-v3,1.63523E+18,-1,0,4.039,-121,,puhatu-c3v3,,30.6,eui-b827ebfffed73719,2021-10-26T05:42:26.595542578Z,-121,-3.2,12,,-1,0,0
puhatu-v3,1.63524E+18,-1,0,3.626,-121,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-26T09:42:21.454494185Z,-121,-5.5,12,,-1,0,0
puhatu-v3,1.63526E+18,-1,0,3.674,-120,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-10-26T13:40:00.984738454Z,-120,-5,12,,-1,0,0
puhatu-v3,1.63527E+18,-1,0,4.025,-120,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-10-26T17:56:25.419323764Z,-120,-6.5,12,,-1,0,0
puhatu-v3,1.63531E+18,-1,0,3.677,-121,,puhatu-c3v3,,55.6,eui-b827ebfffed73719,2021-10-27T05:56:31.537989321Z,-121,-15,12,,-1,0,0
puhatu-v3,1.63533E+18,-1,0,3.612,-121,,puhatu-c3v3,,30.6,eui-b827ebfffed73719,2021-10-27T10:01:25.970506865Z,-121,-13.2,12,,-1,0,0
puhatu-v3,1.63534E+18,-1,0,4.026,-121,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-27T14:04:47.175617098Z,-121,-3.2,12,,-1,0,0
puhatu-v3,1.63539E+18,-1,0,4.012,-121,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-28T02:01:23.030055601Z,-121,-5.8,12,,-1,0,0
puhatu-v3,1.6354E+18,-1,0,3.626,-121,,puhatu-c3v3,,55.6,eui-b827ebfffed73719,2021-10-28T06:07:10.471304902Z,-121,-3.8,12,,-1,0,0
puhatu-v3,1.63542E+18,-1,0,4.295,-121,,puhatu-c3v3,,31,eui-b827ebfffed73719,2021-10-28T10:05:34.260677279Z,-121,-5,12,,-1,0,0
puhatu-v3,1.63543E+18,-1,0,4.036,-121,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-28T14:02:05.194538644Z,-121,-7.8,12,,-1,0,0
puhatu-v3,1.63546E+18,-1,0,4.039,-123,,puhatu-c3v3,,30.5,eui-b827ebfffed73719,2021-10-28T22:09:55.943338106Z,-123,-10.5,12,,-1,0,0
puhatu-v3,1.6355E+18,-1,0,4.263,-120,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-29T10:14:43.997464104Z,-120,-10,12,,-1,0,0
puhatu-v3,1.63552E+18,-1,0,3.839,-121,,puhatu-c3v3,,30.6,eui-b827ebfffed73719,2021-10-29T14:09:29.229687224Z,-121,-3,12,,-1,0,0
puhatu-v3,1.63553E+18,-1,0,4.079,-121,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-29T18:06:09.913632523Z,-121,-4.8,12,,-1,0,0
puhatu-v3,1.63556E+18,-1,0,4.072,-119,,puhatu-c3v3,,30.7,eui-b827ebfffed73719,2021-10-30T02:01:56.639503793Z,-119,-6.5,12,,-1,0,0
puhatu-v3,1.63557E+18,-1,0,4.073,-123,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-30T06:00:49.564252609Z,-123,-8.2,12,,-1,0,0
puhatu-v3,1.63559E+18,-1,0,4.058,-119,,puhatu-c3v3,,30.6,eui-b827ebfffed73719,2021-10-30T10:00:01.436353665Z,-119,-11.5,12,,-1,0,0
puhatu-v3,1.6356E+18,-1,0,3.685,-121,,puhatu-c3v3,,55.6,eui-b827ebfffed73719,2021-10-30T13:59:51.495815386Z,-121,-4.8,12,,-1,0,0
puhatu-v3,1.63562E+18,-1,0,4.07,-121,,puhatu-c3v3,,31.1,eui-b827ebfffed73719,2021-10-30T17:53:28.733702670Z,-121,-9.2,12,,-1,0,0
puhatu-v3,1.63563E+18,-1,0,4.066,-123,,puhatu-c3v3,,30.6,eui-b827ebfffed73719,2021-10-30T21:52:07.797332321Z,-123,-7.2,12,,-1,0,0
puhatu-v3,1.63565E+18,-1,0,4.065,-121,,puhatu-c3v3,,30.4,eui-b827ebfffed73719,2021-10-31T01:51:39.426819413Z,-121,-11,12,,-1,0,0
puhatu-v3,1.63566E+18,-1,0,3.666,-120,,puhatu-c3v3,,30.7,eui-b827ebfffed73719,2021-10-31T05:55:23.043500557Z,-120,-9.8,12,,-1,0,0
puhatu-v3,1.63567E+18,-1,0,4.561,-120,,puhatu-c3v3,,30.4,eui-b827ebfffed73719,2021-10-31T10:03:03.665141931Z,-120,-11.2,12,,-1,0,0
puhatu-v3,1.63569E+18,-1,0,3.771,-121,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-10-31T13:56:37.724831476Z,-121,-5.5,12,,-1,0,0
puhatu-v3,1.6357E+18,-1,0,4.143,-119,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-10-31T17:53:39.514466542Z,-119,-8.8,12,,-1,0,0
puhatu-v3,1.63572E+18,-1,0,4.135,-121,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-10-31T21:51:49.045279914Z,-121,-6.2,12,,-1,0,0
puhatu-v3,1.63573E+18,-1,0,4.13,-121,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-11-01T01:50:59.171361975Z,-121,-9.8,12,,-1,0,0
puhatu-v3,1.63575E+18,-1,0,4.129,-121,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-11-01T05:48:45.377447663Z,-121,-5,12,,-1,0,0
puhatu-v3,1.63576E+18,-1,0,3.715,-120,,puhatu-c3v3,,30.5,eui-b827ebfffed73719,2021-11-01T09:48:42.642516627Z,-120,-5.8,12,,-1,0,0
puhatu-v3,1.63577E+18,-1,0,3.763,-121,,puhatu-c3v3,,30.6,eui-b827ebfffed73719,2021-11-01T13:51:24.290886245Z,-121,-8.2,12,,-1,0,0
puhatu-v3,1.6358E+18,-1,0,4.14,-121,,puhatu-c3v3,,55.2,eui-b827ebfffed73719,2021-11-01T20:07:16.766946512Z,-121,-7.2,12,,-1,0,0
puhatu-v3,1.63581E+18,-1,0,4.123,-121,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-11-02T00:15:37.361733530Z,-121,-10,12,,-1,0,0
puhatu-v3,1.63583E+18,-1,0,4.124,-121,,puhatu-c3v3,,30.1,eui-b827ebfffed73719,2021-11-02T04:05:02.582892736Z,-121,-5.5,12,,-1,0,0
puhatu-v3,1.63584E+18,-1,0,3.985,-120,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-11-02T08:12:19.039522830Z,-120,-5,12,,-1,0,0
puhatu-v3,1.63586E+18,-1,0,5.851,-120,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-11-02T12:20:19.737727969Z,-120,-2,12,,-1,0,0
puhatu-v3,1.63587E+18,-1,0,4.148,-121,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-11-02T16:14:00.853665302Z,-121,-5.2,12,,-1,0,0
puhatu-v3,1.63588E+18,-1,0,4.141,-120,,puhatu-c3v3,,30.7,eui-b827ebfffed73719,2021-11-02T20:13:52.327945634Z,-120,-5.2,12,,-1,0,0
puhatu-v3,1.6359E+18,-1,0,4.14,-120,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-11-03T00:19:01.094170007Z,-120,-18.2,12,,-1,0,0
puhatu-v3,1.63591E+18,-1,0,4.134,-121,,puhatu-c3v3,,56,eui-b827ebfffed73719,2021-11-03T04:17:12.325224660Z,-121,-3.5,12,,-1,0,0
puhatu-v3,1.63593E+18,-1,0,4.117,-123,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-11-03T08:15:39.248933532Z,-123,-7.8,12,,-1,0,0
puhatu-v3,1.63594E+18,-1,0,4.101,-123,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-11-03T12:14:16.534712516Z,-123,-3,12,,-1,0,0
puhatu-v3,1.63596E+18,-1,0,4.099,-121,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-11-03T16:12:29.489031526Z,-121,-12.8,12,,-1,0,0
puhatu-v3,1.63597E+18,-1,0,4.094,-121,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-11-03T20:10:43.665713375Z,-121,-9,12,,-1,0,0
puhatu-v3,1.636E+18,-1,0,4.094,-121,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-11-04T04:07:08.927552733Z,-121,-11.5,12,,-1,0,0
puhatu-v3,1.63603E+18,-1,0,3.708,-119,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-11-04T12:05:44.820796309Z,-119,-9.2,12,,-1,0,0
puhatu-v3,1.63604E+18,-1,0,4.096,-121,,puhatu-c3v3,,55.8,eui-b827ebfffed73719,2021-11-04T16:02:56.841082694Z,-121,-7.5,12,,-1,0,0
puhatu-v3,1.63606E+18,-1,0,4.094,-119,,puhatu-c3v3,,55.9,eui-b827ebfffed73719,2021-11-04T20:00:19.542042760Z,-119,-4.2,12,,-1,0,0
puhatu-v3,1.63607E+18,-1,0,4.091,-121,,puhatu-c3v3,,56.1,eui-b827ebfffed73719,2021-11-04T23:58:53.356739955Z,-121,-5.8,12,,-1,0,0
puhatu-v3,1.63608E+18,-1,0,4.089,-123,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-11-05T03:57:01.124025657Z,-123,-8.2,12,,-1,0,0
puhatu-v3,1.63614E+18,-1,0,4.073,-120,,puhatu-c3v3,,55.7,eui-b827ebfffed73719,2021-11-05T19:50:38.239915946Z,-120,-13.2,12,,-1,0,0
puhatu-v3,1.63619E+18,10.1903801,6.897249222,4.003,-121,,puhatu-c3v3,,54.8,eui-b827ebfffed73719,2021-11-06T08:09:53.458151073Z,-121,-13,12,,-1,0,-11.1903801
puhatu-v3,1.63627E+18,10.20088673,3.956283808,3.67,-124,,puhatu-c3v3,,30.7,eui-b827ebfffed73719,2021-11-07T08:40:36.192801154Z,-124,-11,12,,-1,0,-11.20088673
puhatu-v3,1.63639E+18,10.3023634,-0.499373853,4.059,-120,,puhatu-c3v3,,54.7,eui-b827ebfffed73719,2021-11-08T16:07:26.933640145Z,-120,-9,12,,-1,0,-11.3023634
puhatu-v3,1.6364E+18,10.35147762,-1.07043004,4.061,-121,,puhatu-c3v3,,30.1,eui-b827ebfffed73719,2021-11-08T20:08:41.906049471Z,-121,-6.8,12,,-4,0,-14.35147762
puhatu-v3,1.63642E+18,-1,0,4.063,-121,,puhatu-c3v3,,54.5,eui-b827ebfffed73719,2021-11-09T00:06:49.908768197Z,-121,-7.5,12,,-1,0,0
puhatu-v3,1.63643E+18,-1,0,4.062,-119,,puhatu-c3v3,,54.8,eui-b827ebfffed73719,2021-11-09T04:06:26.702123653Z,-119,-2,12,,-1,0,0
